Date,Time,Booking ID,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled  by Customer,Reason for Cancelling by Customer,Cancelled Rides by Driver,Reason for Cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method_Cash,Payment Method_UPI,Payment Method_Unknown,Payment Method_Wallet,Booking Status_Cancelled by Driver,Booking Status_Incomplete,Booking Status_Success,Hour
26/01/2024,2:00:00,CNR1025257,810656,1,Area-44,Area-2,11.13,8.33,0,Unknown,0,Unknown,0,Unknown,1299.88,28.45,3.9,4.9,True,False,False,False,False,False,True,2
22/01/2024,6:00:00,CNR5175494,138382,1,Area-41,Area-38,4.94,26.95,0,Unknown,0,Unknown,0,Unknown,878.79,23.15,3.5,3.4,False,False,False,True,False,False,True,6
25/01/2024,9:00:00,CNR1820725,751297,0,Area-3,Area-30,7.39,14.08,0,Unknown,0,Unknown,0,Unknown,582.39,22.19,3.7,4.0,True,False,False,False,False,False,True,9
21/01/2024,9:00:00,CNR7392838,425387,0,Area-11,Area-39,12.16,15.57,0,Unknown,0,Unknown,0,Unknown,328.25,34.56,3.6,3.0,True,False,False,False,False,False,True,9
27/01/2024,8:00:00,CNR7491539,663858,1,Area-11,Area-18,6.55,27.57,0,Unknown,0,Unknown,0,Unknown,1012.3,35.2,4.4,3.4,True,False,False,False,False,False,True,8
16/01/2024,17:00:00,CNR0173425,808441,1,Area-5,Area-41,15.24,12.05,0,Unknown,0,Unknown,0,Unknown,70.94,37.55,4.7,3.8,True,False,False,False,False,False,True,17
29/01/2024,21:00:00,CNR2417854,794723,1,Area-41,Area-34,14.61,27.01,0,Unknown,0,Unknown,0,Unknown,59.1,20.14,3.6,3.1,False,False,False,True,False,False,True,21
28/01/2024,11:00:00,CNR7379098,416900,1,Area-28,Area-17,10.51,16.46,0,Unknown,0,Unknown,0,Unknown,1517.3,44.45,4.2,4.5,True,False,False,False,False,False,True,11
01/01/2024,3:00:00,CNR9980308,608072,0,Area-29,Area-15,8.6,18.77,0,Unknown,0,Unknown,0,Unknown,1865.15,4.99,3.9,4.9,True,False,False,False,False,False,True,3
06/01/2024,9:00:00,CNR5623541,577924,1,Area-15,Area-32,10.39,15.75,0,Unknown,0,Unknown,1,Customer Demand,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,9
26/01/2024,15:00:00,CNR2788035,601515,0,Area-18,Area-46,10.39,15.75,1,Driver asked to cancel,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,15
22/01/2024,2:00:00,CNR2908178,155119,1,Area-15,Area-45,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,2
05/01/2024,3:00:00,CNR1758874,605876,1,Area-9,Area-29,6.53,5.2,0,Unknown,0,Unknown,0,Unknown,67.81,11.69,4.5,4.5,True,False,False,False,False,False,True,3
12/01/2024,17:00:00,CNR6401169,602790,0,Area-38,Area-37,6.2,22.62,0,Unknown,0,Unknown,0,Unknown,1306.96,39.92,3.4,4.0,False,False,False,True,False,False,True,17
30/01/2024,15:00:00,CNR1262667,272011,0,Area-42,Area-33,8.97,5.45,0,Unknown,0,Unknown,0,Unknown,1227.03,49.63,3.9,3.1,True,False,False,False,False,False,True,15
15/01/2024,17:00:00,CNR8675845,263044,1,Area-44,Area-33,13.49,5.14,0,Unknown,0,Unknown,0,Unknown,1296.43,28.81,3.5,4.8,False,True,False,False,False,False,True,17
13/01/2024,4:00:00,CNR5489457,658271,1,Area-33,Area-44,14.26,12.76,0,Unknown,0,Unknown,0,Unknown,1442.61,31.2,4.8,4.5,False,True,False,False,False,False,True,4
01/01/2024,7:00:00,CNR1623241,980130,1,Area-7,Area-29,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,7
19/01/2024,9:00:00,CNR1933005,949383,1,Area-22,Area-24,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,9
26/01/2024,3:00:00,CNR5362381,786141,0,Area-8,Area-3,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,3
16/01/2024,14:00:00,CNR4790495,235197,1,Area-39,Area-18,6.5,28.72,0,Unknown,0,Unknown,0,Unknown,1638.34,3.98,4.9,3.4,False,False,False,True,False,False,True,14
13/01/2024,13:00:00,CNR4859422,250026,1,Area-8,Area-45,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,13
23/01/2024,12:00:00,CNR6243762,887619,0,Area-42,Area-3,4.3,5.65,0,Unknown,0,Unknown,0,Unknown,935.88,20.42,3.8,4.9,False,True,False,False,False,False,True,12
25/01/2024,9:00:00,CNR5741959,158716,0,Area-14,Area-26,5.16,6.33,0,Unknown,0,Unknown,0,Unknown,1642.29,37.55,4.1,4.7,False,False,False,True,False,False,True,9
21/01/2024,8:00:00,CNR3681861,916628,0,Area-5,Area-24,17.09,1.81,0,Unknown,0,Unknown,0,Unknown,1214.37,14.83,4.1,3.1,False,True,False,False,False,False,True,8
26/01/2024,0:00:00,CNR8016069,247705,1,Area-14,Area-44,15.61,5.67,0,Unknown,0,Unknown,0,Unknown,1320.22,48.22,4.0,4.5,False,True,False,False,False,False,True,0
20/01/2024,2:00:00,CNR7338487,178641,0,Area-14,Area-40,19.2,17.44,0,Unknown,0,Unknown,0,Unknown,1544.32,49.73,3.2,3.0,False,True,False,False,False,False,True,2
24/01/2024,14:00:00,CNR1300071,500980,0,Area-35,Area-6,1.48,22.29,0,Unknown,0,Unknown,0,Unknown,413.78,49.19,4.3,4.6,False,False,False,False,False,False,True,14
29/01/2024,3:00:00,CNR5609946,366863,1,Area-11,Area-34,18.61,6.59,0,Unknown,0,Unknown,0,Unknown,347.07,2.45,3.0,4.0,False,True,False,False,False,False,True,3
05/01/2024,21:00:00,CNR8010612,678286,1,Area-6,Area-23,13.39,14.54,0,Unknown,0,Unknown,0,Unknown,1848.58,40.64,3.9,4.9,False,True,False,False,False,False,True,21
16/01/2024,6:00:00,CNR2231306,933868,0,Area-14,Area-30,10.39,15.75,1,AC is not working,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,6
10/01/2024,22:00:00,CNR5365126,777663,0,Area-43,Area-5,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,22
20/01/2024,16:00:00,CNR2848906,415619,1,Area-7,Area-27,6.22,22.86,0,Unknown,0,Unknown,0,Unknown,1244.03,20.62,4.1,3.6,False,False,False,True,False,False,True,16
23/01/2024,22:00:00,CNR9982719,930081,0,Area-22,Area-45,16.44,8.83,0,Unknown,0,Unknown,0,Unknown,296.26,9.35,3.3,3.9,False,False,False,False,False,False,True,22
30/01/2024,12:00:00,CNR2273257,599917,0,Area-33,Area-45,15.04,25.72,0,Unknown,0,Unknown,0,Unknown,374.96,34.71,3.3,4.4,False,True,False,False,False,False,True,12
07/01/2024,7:00:00,CNR9861427,193610,1,Area-24,Area-14,10.39,15.75,0,Unknown,0,Unknown,1,Customer Demand,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,7
27/01/2024,3:00:00,CNR1757310,257525,1,Area-10,Area-30,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,3
13/01/2024,20:00:00,CNR3294178,428477,1,Area-34,Area-29,10.57,20.87,0,Unknown,0,Unknown,0,Unknown,1924.82,18.52,3.7,3.9,False,False,False,True,False,False,True,20
02/01/2024,4:00:00,CNR9070197,669659,0,Area-24,Area-9,18.1,26.46,0,Unknown,0,Unknown,0,Unknown,1356.65,3.62,4.7,3.3,False,False,False,True,False,False,True,4
16/01/2024,6:00:00,CNR5829551,455772,0,Area-42,Area-47,9.73,25.9,0,Unknown,0,Unknown,0,Unknown,1850.78,7.86,4.6,4.3,True,False,False,False,False,False,True,6
28/01/2024,12:00:00,CNR4961756,708934,0,Area-45,Area-21,7.61,18.91,0,Unknown,0,Unknown,0,Unknown,360.4,20.78,3.1,4.7,True,False,False,False,False,False,True,12
02/01/2024,4:00:00,CNR3844770,401380,1,Area-25,Area-47,17.31,28.2,0,Unknown,0,Unknown,0,Unknown,1061.88,23.71,4.1,4.1,False,False,False,False,False,False,True,4
04/01/2024,1:00:00,CNR6813734,132670,0,Area-31,Area-19,4.05,2.29,0,Unknown,0,Unknown,0,Unknown,1237.62,46.59,4.8,3.1,False,True,False,False,False,False,True,1
02/01/2024,10:00:00,CNR8010553,683994,1,Area-9,Area-26,5.59,9.51,0,Unknown,0,Unknown,0,Unknown,1237.08,17.5,4.6,3.7,True,False,False,False,False,False,True,10
02/01/2024,22:00:00,CNR0999674,292362,1,Area-45,Area-9,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,22
14/01/2024,18:00:00,CNR3790987,429638,0,Area-18,Area-37,2.89,9.26,0,Unknown,0,Unknown,0,Unknown,1776.43,6.81,3.5,3.9,False,True,False,False,False,False,True,18
29/01/2024,12:00:00,CNR1307735,804728,0,Area-41,Area-48,15.76,21.5,0,Unknown,0,Unknown,0,Unknown,1868.12,16.43,4.8,3.9,False,True,False,False,False,False,True,12
14/01/2024,21:00:00,CNR2419633,532016,0,Area-31,Area-32,14.06,1.84,0,Unknown,0,Unknown,0,Unknown,847.56,14.13,3.4,4.7,False,True,False,False,False,False,True,21
06/01/2024,12:00:00,CNR6078079,151605,1,Area-36,Area-5,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,12
16/01/2024,10:00:00,CNR5983721,868956,0,Area-27,Area-14,5.73,1.4,0,Unknown,0,Unknown,0,Unknown,1027.92,42.43,4.5,4.1,False,False,False,True,False,False,True,10
04/01/2024,14:00:00,CNR0577075,931122,0,Area-7,Area-48,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,14
24/01/2024,6:00:00,CNR4924457,181269,1,Area-7,Area-28,10.39,15.75,1,Change of plans,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,6
29/01/2024,20:00:00,CNR2385126,733882,0,Area-46,Area-24,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,20
13/01/2024,21:00:00,CNR5153343,983101,0,Area-34,Area-6,5.06,5.82,0,Unknown,0,Unknown,0,Unknown,902.62,32.05,3.6,3.3,False,False,False,True,False,False,True,21
16/01/2024,18:00:00,CNR0817814,845108,1,Area-4,Area-29,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,18
14/01/2024,6:00:00,CNR2335654,190615,1,Area-6,Area-12,4.53,18.14,0,Unknown,0,Unknown,0,Unknown,474.18,48.32,4.5,4.6,False,True,False,False,False,False,True,6
27/01/2024,20:00:00,CNR3914391,295203,0,Area-11,Area-30,15.29,13.73,0,Unknown,0,Unknown,0,Unknown,1475.36,31.21,4.2,4.4,False,False,False,True,False,False,True,20
20/01/2024,13:00:00,CNR3462131,356620,1,Area-28,Area-6,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,13
02/01/2024,11:00:00,CNR2913518,524121,1,Area-47,Area-7,16.27,1.35,0,Unknown,0,Unknown,0,Unknown,936.65,16.63,4.1,3.8,False,False,False,True,False,False,True,11
15/01/2024,7:00:00,CNR8911478,718820,1,Area-1,Area-22,5.9,15.93,0,Unknown,0,Unknown,0,Unknown,956.29,31.11,4.7,3.9,True,False,False,False,False,False,True,7
16/01/2024,5:00:00,CNR4420175,199166,0,Area-12,Area-6,3.4,5.19,0,Unknown,0,Unknown,0,Unknown,943.16,25.18,4.8,3.7,False,False,False,False,False,False,True,5
19/01/2024,11:00:00,CNR9759657,595890,0,Area-4,Area-24,10.39,15.75,1,Driver asked to cancel,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,11
10/01/2024,10:00:00,CNR2726764,507937,0,Area-39,Area-22,10.04,17.17,0,Unknown,0,Unknown,0,Unknown,345.97,17.8,3.6,4.6,False,False,False,True,False,False,True,10
07/01/2024,16:00:00,CNR9125341,538409,1,Area-25,Area-38,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,16
18/01/2024,12:00:00,CNR1026505,362081,0,Area-2,Area-21,4.16,19.14,0,Unknown,0,Unknown,0,Unknown,1222.62,34.53,4.9,3.0,False,False,False,True,False,False,True,12
23/01/2024,4:00:00,CNR9804271,124872,1,Area-42,Area-35,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,4
25/01/2024,4:00:00,CNR5271982,378673,0,Area-12,Area-3,10.39,15.75,1,Wrong Address,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,4
12/01/2024,20:00:00,CNR0180950,600466,0,Area-38,Area-49,9.82,16.57,0,Unknown,0,Unknown,0,Unknown,433.03,39.29,3.6,4.3,True,False,False,False,False,False,True,20
26/01/2024,3:00:00,CNR8640764,397539,0,Area-33,Area-31,19.08,9.69,0,Unknown,0,Unknown,0,Unknown,1144.47,43.5,3.5,3.6,False,True,False,False,False,False,True,3
28/01/2024,21:00:00,CNR5472298,471126,1,Area-20,Area-22,16.76,10.15,0,Unknown,0,Unknown,0,Unknown,61.06,16.09,4.1,4.5,False,False,False,True,False,False,True,21
27/01/2024,8:00:00,CNR5812347,509010,1,Area-3,Area-50,14.07,27.36,0,Unknown,0,Unknown,0,Unknown,781.29,24.87,3.6,4.2,True,False,False,False,False,False,True,8
27/01/2024,14:00:00,CNR8024226,310062,1,Area-30,Area-42,15.63,17.66,0,Unknown,0,Unknown,0,Unknown,347.58,18.38,4.8,4.7,False,False,False,False,False,False,True,14
09/01/2024,19:00:00,CNR3159013,318950,1,Area-21,Area-15,4.83,5.74,0,Unknown,0,Unknown,0,Unknown,1556.07,49.56,3.5,4.8,True,False,False,False,False,False,True,19
28/01/2024,14:00:00,CNR8081051,941356,0,Area-3,Area-4,4.99,22.46,0,Unknown,0,Unknown,0,Unknown,867.52,15.36,4.2,4.6,False,False,False,False,False,False,True,14
23/01/2024,3:00:00,CNR9781811,491311,1,Area-20,Area-26,18.27,8.69,0,Unknown,0,Unknown,0,Unknown,1783.2,16.73,4.6,3.7,True,False,False,False,False,False,True,3
23/01/2024,6:00:00,CNR9841902,742900,1,Area-20,Area-14,12.29,2.94,0,Unknown,0,Unknown,0,Unknown,362.49,38.0,3.3,4.0,False,False,False,False,False,False,True,6
17/01/2024,16:00:00,CNR7631809,875584,1,Area-26,Area-8,12.13,20.5,0,Unknown,0,Unknown,0,Unknown,688.57,11.09,3.3,3.6,True,False,False,False,False,False,True,16
12/01/2024,22:00:00,CNR8796362,945143,1,Area-1,Area-7,10.23,17.99,0,Unknown,0,Unknown,0,Unknown,1994.74,11.85,3.9,3.5,False,False,False,True,False,False,True,22
24/01/2024,22:00:00,CNR6568601,199524,0,Area-42,Area-7,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,22
20/01/2024,11:00:00,CNR8283924,375957,1,Area-30,Area-45,15.6,5.66,0,Unknown,0,Unknown,0,Unknown,1494.37,28.37,4.7,4.3,False,True,False,False,False,False,True,11
17/01/2024,21:00:00,CNR2456358,814417,0,Area-10,Area-50,10.39,15.75,0,Unknown,0,Unknown,1,Other Issue,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,21
01/01/2024,1:00:00,CNR9503095,751031,1,Area-12,Area-13,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,1
08/01/2024,18:00:00,CNR5906131,256080,0,Area-50,Area-12,16.47,13.91,0,Unknown,0,Unknown,0,Unknown,1597.61,31.48,4.9,4.8,True,False,False,False,False,False,True,18
22/01/2024,13:00:00,CNR0116480,268923,0,Area-34,Area-19,3.72,28.96,0,Unknown,0,Unknown,0,Unknown,1091.83,3.78,4.4,3.8,False,False,False,False,False,False,True,13
25/01/2024,1:00:00,CNR5084536,614391,1,Area-48,Area-16,12.64,11.01,0,Unknown,0,Unknown,0,Unknown,348.62,49.41,3.9,4.8,False,True,False,False,False,False,True,1
29/01/2024,20:00:00,CNR0009830,257918,1,Area-23,Area-13,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,20
08/01/2024,5:00:00,CNR3259903,421531,1,Area-42,Area-16,6.0,29.89,0,Unknown,0,Unknown,0,Unknown,1330.55,17.54,3.5,5.0,True,False,False,False,False,False,True,5
01/01/2024,23:00:00,CNR8810318,114100,1,Area-5,Area-1,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,23
11/01/2024,6:00:00,CNR5692700,892356,0,Area-47,Area-4,16.54,3.32,0,Unknown,0,Unknown,0,Unknown,1501.32,38.46,4.4,3.0,True,False,False,False,False,False,True,6
14/01/2024,14:00:00,CNR5936602,950358,1,Area-29,Area-23,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,14
17/01/2024,17:00:00,CNR1882164,162663,1,Area-11,Area-32,7.71,4.07,0,Unknown,0,Unknown,0,Unknown,325.88,47.69,4.4,4.2,False,False,False,True,False,False,True,17
30/01/2024,19:00:00,CNR1136925,592571,0,Area-16,Area-32,17.92,10.09,0,Unknown,0,Unknown,0,Unknown,677.23,44.16,3.8,3.3,False,False,False,True,False,False,True,19
02/01/2024,19:00:00,CNR0799133,902723,0,Area-26,Area-2,6.5,1.68,0,Unknown,0,Unknown,0,Unknown,440.24,36.02,3.8,3.1,True,False,False,False,False,False,True,19
11/01/2024,7:00:00,CNR6435746,808043,0,Area-44,Area-9,15.84,28.13,0,Unknown,0,Unknown,0,Unknown,1409.41,22.78,4.0,3.9,False,False,False,True,False,False,True,7
21/01/2024,6:00:00,CNR4998115,491451,0,Area-29,Area-43,11.59,14.86,0,Unknown,0,Unknown,0,Unknown,275.91,48.57,4.3,4.2,True,False,False,False,False,False,True,6
10/01/2024,21:00:00,CNR2373350,109287,0,Area-18,Area-38,6.76,24.53,0,Unknown,0,Unknown,0,Unknown,466.44,16.66,3.5,4.0,False,False,False,True,False,False,True,21
21/01/2024,0:00:00,CNR3695606,338909,0,Area-19,Area-39,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,0
14/01/2024,19:00:00,CNR9533854,297502,1,Area-28,Area-43,15.6,26.83,0,Unknown,0,Unknown,0,Unknown,1389.85,7.82,4.5,3.6,False,True,False,False,False,False,True,19
01/01/2024,23:00:00,CNR5328826,743964,1,Area-6,Area-37,10.39,15.75,0,Unknown,0,Unknown,1,Vehicle Breakdown,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,23
21/01/2024,17:00:00,CNR1242689,423479,1,Area-1,Area-16,9.27,25.97,0,Unknown,0,Unknown,0,Unknown,1702.2,42.63,3.9,3.5,False,False,False,True,False,False,True,17
08/01/2024,11:00:00,CNR7716091,890897,1,Area-34,Area-32,8.51,16.7,0,Unknown,0,Unknown,0,Unknown,1889.41,20.79,4.1,4.9,False,True,False,False,False,False,True,11
20/01/2024,14:00:00,CNR8373495,797241,1,Area-48,Area-22,7.2,5.51,0,Unknown,0,Unknown,0,Unknown,593.98,34.42,4.4,4.0,False,False,False,False,False,False,True,14
16/01/2024,19:00:00,CNR1284954,943610,0,Area-19,Area-16,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,19
26/01/2024,7:00:00,CNR2806148,200789,0,Area-50,Area-45,10.43,7.49,0,Unknown,0,Unknown,0,Unknown,367.47,14.9,3.8,3.7,False,False,False,True,False,False,True,7
01/01/2024,16:00:00,CNR5976360,679190,1,Area-14,Area-35,10.39,15.75,0,Unknown,0,Unknown,1,Vehicle Breakdown,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,16
26/01/2024,0:00:00,CNR7092694,486789,1,Area-25,Area-21,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,0
06/01/2024,17:00:00,CNR8551149,950216,0,Area-22,Area-8,10.39,15.75,1,Driver is not moving towards pickup location,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,17
05/01/2024,6:00:00,CNR8709462,104204,0,Area-5,Area-7,3.03,14.83,0,Unknown,0,Unknown,0,Unknown,565.35,23.99,3.7,4.1,False,False,False,False,False,False,True,6
04/01/2024,11:00:00,CNR3197184,962113,1,Area-9,Area-11,10.39,15.75,1,Wrong Address,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,11
10/01/2024,20:00:00,CNR9776129,216155,1,Area-42,Area-14,16.77,1.4,0,Unknown,0,Unknown,0,Unknown,1462.41,6.24,3.4,3.3,True,False,False,False,False,False,True,20
20/01/2024,4:00:00,CNR2889244,609505,1,Area-50,Area-16,8.31,29.61,0,Unknown,0,Unknown,0,Unknown,571.97,28.04,4.3,3.3,False,True,False,False,False,False,True,4
24/01/2024,2:00:00,CNR1779497,711193,0,Area-7,Area-6,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,2
16/01/2024,23:00:00,CNR0184010,952072,1,Area-28,Area-15,4.16,21.7,0,Unknown,0,Unknown,0,Unknown,1806.78,35.97,4.8,4.1,False,True,False,False,False,False,True,23
01/01/2024,20:00:00,CNR1274057,834285,1,Area-4,Area-15,11.14,25.86,0,Unknown,0,Unknown,0,Unknown,1439.28,28.44,3.8,4.3,False,False,False,False,False,False,True,20
03/01/2024,6:00:00,CNR5521956,187627,0,Area-16,Area-35,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,6
23/01/2024,9:00:00,CNR5231148,193724,1,Area-15,Area-45,10.84,19.12,0,Unknown,0,Unknown,0,Unknown,1488.6,4.5,4.4,4.1,False,True,False,False,False,False,True,9
28/01/2024,4:00:00,CNR5019075,127096,0,Area-41,Area-48,14.67,29.66,0,Unknown,0,Unknown,0,Unknown,1032.84,16.33,4.3,4.6,False,True,False,False,False,False,True,4
11/01/2024,1:00:00,CNR4759303,143907,1,Area-37,Area-25,11.5,2.14,0,Unknown,0,Unknown,0,Unknown,1224.1,24.02,3.8,3.5,False,False,False,True,False,False,True,1
08/01/2024,6:00:00,CNR5663208,860457,1,Area-9,Area-24,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,6
24/01/2024,4:00:00,CNR6299003,703675,0,Area-18,Area-19,19.24,16.38,0,Unknown,0,Unknown,0,Unknown,262.48,45.9,3.0,3.5,False,False,False,False,False,False,True,4
30/01/2024,7:00:00,CNR6922298,430378,0,Area-34,Area-17,17.79,4.54,0,Unknown,0,Unknown,0,Unknown,225.61,36.69,4.6,4.6,False,False,False,True,False,False,True,7
09/01/2024,21:00:00,CNR8901711,495618,1,Area-1,Area-16,7.34,19.47,0,Unknown,0,Unknown,0,Unknown,1212.34,25.37,4.5,4.6,False,False,False,True,False,False,True,21
01/01/2024,3:00:00,CNR8636380,909361,1,Area-8,Area-34,11.93,4.16,0,Unknown,0,Unknown,0,Unknown,718.75,15.32,3.5,4.1,True,False,False,False,False,False,True,3
13/01/2024,8:00:00,CNR2109951,756369,0,Area-46,Area-37,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,8
23/01/2024,6:00:00,CNR2533923,424632,0,Area-2,Area-50,11.82,23.98,0,Unknown,0,Unknown,0,Unknown,261.29,42.98,4.9,4.8,False,False,False,False,False,False,True,6
14/01/2024,4:00:00,CNR5926369,688411,1,Area-34,Area-9,15.38,25.24,0,Unknown,0,Unknown,0,Unknown,1922.04,49.07,4.7,4.8,True,False,False,False,False,False,True,4
04/01/2024,23:00:00,CNR7334080,970962,1,Area-28,Area-7,14.03,5.23,0,Unknown,0,Unknown,0,Unknown,1961.92,10.32,4.1,4.1,True,False,False,False,False,False,True,23
20/01/2024,3:00:00,CNR8774110,755768,1,Area-48,Area-32,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,3
